,Row ID,Order ID,Order year,Order-month,Order day,Ship year,Ship-month,Ship day,Ship Mode,Customer ID,Customer Name,Segment,Country,City,State,Category,Sub-Category,Product Name,Quantity,Sales,Discount,Profit
5900,5901,CA-2015-146465,2015,Nov,20,2015,Nov,24,Standard Class,PB-18805,Patrick Bzostek,Home Office,United States,San Francisco,California,Office Supplies,Binders,Cardinal Poly Pocket Divider Pockets for Ring Binders,9,24.192,0.2,7.56
5901,5902,CA-2016-159639,2016,Nov,27,2016,Dec,2,Standard Class,PC-18745,Pamela Coakley,Corporate,United States,Westfield,New Jersey,Furniture,Furnishings,Ultra Door Pull Handle,3,31.56,0.0,10.4148
5902,5903,US-2017-153948,2017,Nov,6,2017,Nov,6,Same Day,FM-14290,Frank Merwin,Home Office,United States,San Francisco,California,Office Supplies,Paper,Xerox 191,3,59.94,0.0,28.1718
5903,5904,US-2017-153948,2017,Nov,6,2017,Nov,6,Same Day,FM-14290,Frank Merwin,Home Office,United States,San Francisco,California,Office Supplies,Paper,Easy-staple paper,4,45.36,0.0,22.2264
5904,5905,US-2017-153948,2017,Nov,6,2017,Nov,6,Same Day,FM-14290,Frank Merwin,Home Office,United States,San Francisco,California,Office Supplies,Paper,Astroparche Fine Business Paper,5,26.4,0.0,12.672
5905,5906,US-2017-153948,2017,Nov,6,2017,Nov,6,Same Day,FM-14290,Frank Merwin,Home Office,United States,San Francisco,California,Office Supplies,Labels,Avery 503,4,41.4,0.0,19.872
5906,5907,US-2017-153948,2017,Nov,6,2017,Nov,6,Same Day,FM-14290,Frank Merwin,Home Office,United States,San Francisco,California,Technology,Accessories,Kingston Digital DataTraveler 32GB USB 2.0,1,16.95,0.0,1.017
5907,5908,US-2016-113985,2016,Dec,2,2016,Dec,7,Standard Class,KD-16495,Keith Dawkins,Corporate,United States,San Jose,California,Office Supplies,Binders,GBC VeloBind Cover Sets,2,24.704,0.2,9.264
5908,5909,US-2016-113985,2016,Dec,2,2016,Dec,7,Standard Class,KD-16495,Keith Dawkins,Corporate,United States,San Jose,California,Office Supplies,Appliances,"Holmes Cool Mist Humidifier for the Whole House with 8-Gallon Output per Day, Extended Life Filter",3,59.7,0.0,26.865
5909,5910,US-2016-113985,2016,Dec,2,2016,Dec,7,Standard Class,KD-16495,Keith Dawkins,Corporate,United States,San Jose,California,Furniture,Furnishings,"Eldon Regeneration Recycled Desk Accessories, Black",3,14.52,0.0,5.6628
5910,5911,US-2016-113985,2016,Dec,2,2016,Dec,7,Standard Class,KD-16495,Keith Dawkins,Corporate,United States,San Jose,California,Office Supplies,Binders,Satellite Sectional Post Binders,3,104.184,0.2,33.8598
5911,5912,CA-2016-155383,2016,Dec,17,2016,Dec,22,Standard Class,SC-20680,Steve Carroll,Home Office,United States,Seattle,Washington,Office Supplies,Storage,"Personal Filing Tote with Lid, Black/Gray",3,46.53,0.0,13.0284
5912,5913,CA-2014-120432,2014,Aug,24,2014,Aug,26,Second Class,DW-13585,Dorothy Wardle,Corporate,United States,Owensboro,Kentucky,Office Supplies,Supplies,Acme Titanium Bonded Scissors,3,25.5,0.0,6.63
5913,5914,US-2015-126977,2015,Sep,17,2015,Sep,23,Standard Class,PF-19120,Peter Fuller,Consumer,United States,New York City,New York,Office Supplies,Storage,Woodgrain Magazine Files by Perma,5,14.9,0.0,1.043
5914,5915,US-2015-126977,2015,Sep,17,2015,Sep,23,Standard Class,PF-19120,Peter Fuller,Consumer,United States,New York City,New York,Office Supplies,Labels,Avery 485,7,87.71,0.0,41.2237
5915,5916,US-2015-126977,2015,Sep,17,2015,Sep,23,Standard Class,PF-19120,Peter Fuller,Consumer,United States,New York City,New York,Furniture,Chairs,Office Star Flex Back Scooter Chair with White Frame,2,199.764,0.1,8.8784
5916,5917,US-2015-126977,2015,Sep,17,2015,Sep,23,Standard Class,PF-19120,Peter Fuller,Consumer,United States,New York City,New York,Office Supplies,Storage,Eldon Mobile Mega Data Cart  Mega Stackable  Add-On Trays,4,94.6,0.0,27.434
5917,5918,US-2015-126977,2015,Sep,17,2015,Sep,23,Standard Class,PF-19120,Peter Fuller,Consumer,United States,New York City,New York,Furniture,Bookcases,"Riverside Palais Royal Lawyers Bookcase, Royale Cherry Finish",6,4228.704,0.2,158.5764
5918,5919,US-2015-126977,2015,Sep,17,2015,Sep,23,Standard Class,PF-19120,Peter Fuller,Consumer,United States,New York City,New York,Furniture,Bookcases,DMI Eclipse Executive Suite Bookcases,5,2003.92,0.2,-25.049
5919,5920,US-2015-126977,2015,Sep,17,2015,Sep,23,Standard Class,PF-19120,Peter Fuller,Consumer,United States,New York City,New York,Technology,Phones,ClearSounds CSC500 Amplified Spirit Phone Corded phone,3,209.97,0.0,58.7916
5920,5921,US-2015-126977,2015,Sep,17,2015,Sep,23,Standard Class,PF-19120,Peter Fuller,Consumer,United States,New York City,New York,Technology,Accessories,Plantronics CS510 - Over-the-Head monaural Wireless Headset System,2,659.9,0.0,217.767
5921,5922,US-2015-126977,2015,Sep,17,2015,Sep,23,Standard Class,PF-19120,Peter Fuller,Consumer,United States,New York City,New York,Office Supplies,Paper,"Eaton Premium Continuous-Feed Paper, 25% Cotton, Letter Size, White, 1000 Shts/Box",2,110.96,0.0,53.2608
5922,5923,US-2015-126977,2015,Sep,17,2015,Sep,23,Standard Class,PF-19120,Peter Fuller,Consumer,United States,New York City,New York,Technology,Phones,ARKON Windshield Dashboard Air Vent Car Mount Holder,4,67.8,0.0,1.356
5923,5924,CA-2016-130288,2016,Nov,26,2016,Nov,30,Second Class,DK-13225,Dean Katz,Corporate,United States,New York City,New York,Furniture,Tables,"Bevis Oval Conference Table, Walnut",2,313.176,0.4,-120.0508
5924,5925,CA-2017-146458,2017,Nov,19,2017,Nov,22,Second Class,RB-19435,Richard Bierner,Consumer,United States,Springfield,Virginia,Office Supplies,Art,Newell 349,7,22.96,0.0,6.6584
5925,5926,CA-2017-150420,2017,Jun,3,2017,Jun,8,Standard Class,GD-14590,Giulietta Dortch,Corporate,United States,Bellingham,Washington,Technology,Accessories,Plantronics Audio 995 Wireless Stereo Headset,10,1099.5,0.0,362.835
5926,5927,US-2014-118997,2014,Apr,8,2014,Apr,12,Standard Class,RA-19885,Ruben Ausman,Corporate,United States,Decatur,Alabama,Furniture,Tables,"SAFCO PlanMaster Boards, 60w x 37-1/2d, White Melamine",8,1215.92,0.0,316.1392
5927,5928,CA-2014-114314,2014,Oct,11,2014,Oct,15,Standard Class,DB-13555,Dorothy Badders,Corporate,United States,Fayetteville,Arkansas,Office Supplies,Labels,Self-Adhesive Address Labels for Typewriters by Universal,1,7.31,0.0,3.4357
5928,5929,CA-2014-114314,2014,Oct,11,2014,Oct,15,Standard Class,DB-13555,Dorothy Badders,Corporate,United States,Fayetteville,Arkansas,Furniture,Furnishings,Eldon Pizzaz Desk Accessories,4,8.92,0.0,3.9248
5929,5930,US-2017-169551,2017,Jul,7,2017,Jul,9,First Class,RL-19615,Rob Lucas,Consumer,United States,Philadelphia,Pennsylvania,Furniture,Bookcases,O'Sullivan 3-Shelf Heavy-Duty Bookcases,3,87.21,0.5,-45.3492
5930,5931,US-2017-169551,2017,Jul,7,2017,Jul,9,First Class,RL-19615,Rob Lucas,Consumer,United States,Philadelphia,Pennsylvania,Office Supplies,Paper,Xerox 216,3,15.552,0.2,5.4432
5931,5932,US-2017-169551,2017,Jul,7,2017,Jul,9,First Class,RL-19615,Rob Lucas,Consumer,United States,Philadelphia,Pennsylvania,Technology,Phones,Apple iPhone 5S,2,683.988,0.4,-113.998
5932,5933,US-2017-169551,2017,Jul,7,2017,Jul,9,First Class,RL-19615,Rob Lucas,Consumer,United States,Philadelphia,Pennsylvania,Office Supplies,Storage,Plastic Stacking Crates & Casters,3,13.392,0.2,1.0044
5933,5934,US-2017-169551,2017,Jul,7,2017,Jul,9,First Class,RL-19615,Rob Lucas,Consumer,United States,Philadelphia,Pennsylvania,Technology,Accessories,AmazonBasics 3-Button USB Wired Mouse,3,16.776,0.2,4.8231
5934,5935,US-2017-169551,2017,Jul,7,2017,Jul,9,First Class,RL-19615,Rob Lucas,Consumer,United States,Philadelphia,Pennsylvania,Technology,Accessories,Plantronics CS510 - Over-the-Head monaural Wireless Headset System,2,527.92,0.2,85.787
5935,5936,CA-2016-103107,2016,Jul,4,2016,Jul,4,Same Day,RB-19465,Rick Bensley,Home Office,United States,Seattle,Washington,Furniture,Furnishings,"Master Caster Door Stop, Brown",5,25.4,0.0,8.636
5936,5937,CA-2016-103107,2016,Jul,4,2016,Jul,4,Same Day,RB-19465,Rick Bensley,Home Office,United States,Seattle,Washington,Technology,Phones,Avaya 4621SW VoIP phone,3,177.48,0.2,19.9665
5937,5938,CA-2016-103107,2016,Jul,4,2016,Jul,4,Same Day,RB-19465,Rick Bensley,Home Office,United States,Seattle,Washington,Technology,Phones,OtterBox Defender Series Case - Samsung Galaxy S4,3,71.976,0.2,8.997
5938,5939,CA-2017-122077,2017,May,19,2017,May,25,Standard Class,JF-15295,Jason Fortune-,Consumer,United States,Plano,Texas,Technology,Phones,Jabra Supreme Plus Driver Edition Headset,1,95.992,0.2,9.5992
5939,5940,CA-2017-122077,2017,May,19,2017,May,25,Standard Class,JF-15295,Jason Fortune-,Consumer,United States,Plano,Texas,Office Supplies,Labels,Avery 491,4,13.216,0.2,4.2952
5940,5941,CA-2017-112431,2017,Oct,12,2017,Oct,14,Second Class,RW-19690,Robert Waldorf,Consumer,United States,Los Angeles,California,Technology,Accessories,SanDisk Cruzer 64 GB USB Flash Drive,12,435.84,0.0,130.752
5941,5942,CA-2017-112431,2017,Oct,12,2017,Oct,14,Second Class,RW-19690,Robert Waldorf,Consumer,United States,Los Angeles,California,Office Supplies,Art,Newell 343,2,5.88,0.0,1.5876
5942,5943,CA-2016-151092,2016,Aug,6,2016,Aug,13,Standard Class,VG-21790,Vivek Gonzalez,Consumer,United States,Los Angeles,California,Technology,Phones,Panasonic KX-TG6844B Expandable Digital Cordless Telephone,4,211.168,0.2,18.4772
5943,5944,CA-2014-104178,2014,Aug,25,2014,Aug,29,Standard Class,JM-15265,Janet Molinari,Corporate,United States,Los Angeles,California,Furniture,Furnishings,"Eldon 200 Class Desk Accessories, Smoke",1,6.28,0.0,2.6376
5944,5945,CA-2014-104178,2014,Aug,25,2014,Aug,29,Standard Class,JM-15265,Janet Molinari,Corporate,United States,Los Angeles,California,Technology,Accessories,SanDisk Cruzer 32 GB USB Flash Drive,5,95.1,0.0,30.432
5945,5946,CA-2014-104178,2014,Aug,25,2014,Aug,29,Standard Class,JM-15265,Janet Molinari,Corporate,United States,Los Angeles,California,Office Supplies,Paper,Xerox 23,4,25.92,0.0,12.4416
5946,5947,CA-2014-104178,2014,Aug,25,2014,Aug,29,Standard Class,JM-15265,Janet Molinari,Corporate,United States,Los Angeles,California,Office Supplies,Storage,Portable Personal File Box,4,48.84,0.0,13.1868
5947,5948,CA-2015-115924,2015,Sep,14,2015,Sep,18,Second Class,BE-11455,Brad Eason,Home Office,United States,Des Moines,Iowa,Office Supplies,Binders,Wilson Jones Impact Binders,5,25.9,0.0,12.691
5948,5949,CA-2017-161046,2017,Mar,5,2017,Mar,5,Same Day,CB-12535,Claudia Bergmann,Corporate,United States,Southaven,Mississippi,Office Supplies,Envelopes,Laser & Ink Jet Business Envelopes,4,42.68,0.0,19.6328
5949,5950,CA-2017-161046,2017,Mar,5,2017,Mar,5,Same Day,CB-12535,Claudia Bergmann,Corporate,United States,Southaven,Mississippi,Technology,Accessories,Logitech G700s Rechargeable Gaming Mouse,3,299.97,0.0,125.9874
5950,5951,CA-2017-161046,2017,Mar,5,2017,Mar,5,Same Day,CB-12535,Claudia Bergmann,Corporate,United States,Southaven,Mississippi,Office Supplies,Appliances,Kensington 7 Outlet MasterPiece HOMEOFFICE Power Control Center,2,262.24,0.0,78.672
5951,5952,CA-2017-161046,2017,Mar,5,2017,Mar,5,Same Day,CB-12535,Claudia Bergmann,Corporate,United States,Southaven,Mississippi,Office Supplies,Binders,Ibico Recycled Linen-Style Covers,6,234.36,0.0,112.4928
5952,5953,US-2017-141698,2017,Apr,15,2017,Apr,21,Standard Class,SD-20485,Shirley Daniels,Home Office,United States,Houston,Texas,Office Supplies,Paper,Xerox 207,4,20.736,0.2,7.2576
5953,5954,US-2014-105151,2014,Mar,30,2014,Mar,31,First Class,SG-20890,Susan Gilcrest,Corporate,United States,New York City,New York,Office Supplies,Art,"Sanford EarthWrite Recycled Pencils, Medium Soft, #2",5,10.5,0.0,2.94
5954,5955,CA-2014-155796,2014,Nov,11,2014,Nov,15,Second Class,TS-21430,Tom Stivers,Corporate,United States,Reading,Pennsylvania,Furniture,Furnishings,"GE 4 Foot Flourescent Tube, 40 Watt",2,23.968,0.2,7.7896
5955,5956,CA-2014-155796,2014,Nov,11,2014,Nov,15,Second Class,TS-21430,Tom Stivers,Corporate,United States,Reading,Pennsylvania,Furniture,Bookcases,"Atlantic Metals Mobile 3-Shelf Bookcases, Custom Colors",4,521.96,0.5,-250.5408
5956,5957,CA-2016-127138,2016,Mar,12,2016,Mar,15,Second Class,DK-13225,Dean Katz,Corporate,United States,San Francisco,California,Office Supplies,Storage,"Tennsco Stur-D-Stor Boltless Shelving, 5 Shelves, 24"" Deep, Sand",5,676.55,0.0,6.7655000000001
5957,5958,CA-2016-127138,2016,Mar,12,2016,Mar,15,Second Class,DK-13225,Dean Katz,Corporate,United States,San Francisco,California,Office Supplies,Appliances,Euro-Pro Shark Turbo Vacuum,5,154.9,0.0,40.274
5958,5959,CA-2016-127138,2016,Mar,12,2016,Mar,15,Second Class,DK-13225,Dean Katz,Corporate,United States,San Francisco,California,Office Supplies,Envelopes,Security-Tint Envelopes,4,30.56,0.0,14.9744
5959,5960,CA-2016-127138,2016,Mar,12,2016,Mar,15,Second Class,DK-13225,Dean Katz,Corporate,United States,San Francisco,California,Furniture,Chairs,Hon 4070 Series Pagoda Round Back Stacking Chairs,3,770.352,0.2,77.0352
5960,5961,CA-2017-150602,2017,Feb,9,2017,Feb,14,Second Class,ML-17395,Marina Lichtenstein,Corporate,United States,Los Angeles,California,Furniture,Furnishings,"Master Big Foot Doorstop, Beige",4,21.12,0.0,6.5472
5961,5962,CA-2014-140732,2014,Nov,11,2014,Nov,13,Second Class,MA-17560,Matt Abelman,Home Office,United States,Los Angeles,California,Technology,Phones,Mophie Juice Pack Helium for iPhone,9,575.928,0.2,57.5928
5962,5963,CA-2014-140732,2014,Nov,11,2014,Nov,13,Second Class,MA-17560,Matt Abelman,Home Office,United States,Los Angeles,California,Office Supplies,Appliances,"Commercial WindTunnel Clean Air Upright Vacuum, Replacement Belts, Filtration Bags",2,7.78,0.0,2.0228
5963,5964,CA-2014-140732,2014,Nov,11,2014,Nov,13,Second Class,MA-17560,Matt Abelman,Home Office,United States,Los Angeles,California,Office Supplies,Paper,Xerox 1979,4,123.92,0.0,55.764
5964,5965,CA-2017-119011,2017,Aug,20,2017,Aug,25,Standard Class,LR-17035,Lisa Ryan,Corporate,United States,San Francisco,California,Office Supplies,Supplies,Acme Kleencut Forged Steel Scissors,3,17.22,0.0,5.166
5965,5966,CA-2017-119011,2017,Aug,20,2017,Aug,25,Standard Class,LR-17035,Lisa Ryan,Corporate,United States,San Francisco,California,Office Supplies,Storage,"Companion Letter/Legal File, Black",6,226.56,0.0,63.4368
5966,5967,CA-2017-119011,2017,Aug,20,2017,Aug,25,Standard Class,LR-17035,Lisa Ryan,Corporate,United States,San Francisco,California,Technology,Phones,Plantronics Encore H101 Dual Earpieces Headset,3,107.88,0.2,10.788
5967,5968,CA-2016-166912,2016,Jan,15,2016,Jan,17,First Class,BE-11335,Bill Eplett,Home Office,United States,New York City,New York,Office Supplies,Paper,Xerox 1893,2,81.98,0.0,40.1702
5968,5969,CA-2014-141726,2014,Jul,20,2014,Jul,22,First Class,CC-12145,Charles Crestani,Consumer,United States,San Diego,California,Office Supplies,Paper,Xerox 189,1,104.85,0.0,50.328
5969,5970,CA-2014-141726,2014,Jul,20,2014,Jul,22,First Class,CC-12145,Charles Crestani,Consumer,United States,San Diego,California,Office Supplies,Binders,Wilson Jones Custom Binder Spines & Labels,2,8.704,0.2,3.1552
5970,5971,CA-2014-141726,2014,Jul,20,2014,Jul,22,First Class,CC-12145,Charles Crestani,Consumer,United States,San Diego,California,Office Supplies,Paper,Xerox 1897,4,19.92,0.0,9.7608
5971,5972,CA-2014-141726,2014,Jul,20,2014,Jul,22,First Class,CC-12145,Charles Crestani,Consumer,United States,San Diego,California,Furniture,Furnishings,Nu-Dell Leatherette Frames,3,43.02,0.0,15.4872
5972,5973,CA-2017-115105,2017,Feb,6,2017,Feb,11,Standard Class,BD-11770,Bryan Davis,Consumer,United States,New York City,New York,Furniture,Bookcases,"Atlantic Metals Mobile 5-Shelf Bookcases, Custom Colors",1,240.784,0.2,30.098
5973,5974,CA-2015-143980,2015,Dec,25,2015,Dec,29,Standard Class,JK-15640,Jim Kriz,Home Office,United States,New York City,New York,Office Supplies,Appliances,Kensington 7 Outlet MasterPiece Power Center with Fax/Phone Line Protection,2,414.96,0.0,124.488
5974,5975,CA-2016-135636,2016,Oct,8,2016,Oct,13,Standard Class,DB-13615,Doug Bickford,Consumer,United States,Charlotte,North Carolina,Office Supplies,Storage,Fellowes Econo/Stor Drawers,5,387.72,0.2,-67.851
5975,5976,CA-2017-102155,2017,Jul,13,2017,Jul,17,Standard Class,RR-19525,Rick Reed,Corporate,United States,Overland Park,Kansas,Office Supplies,Storage,Standard Rollaway File with Lock,2,360.38,0.0,93.6988
5976,5977,CA-2017-102155,2017,Jul,13,2017,Jul,17,Standard Class,RR-19525,Rick Reed,Corporate,United States,Overland Park,Kansas,Office Supplies,Paper,Strathmore Photo Mount Cards,2,13.56,0.0,6.2376
5977,5978,CA-2017-116953,2017,Apr,24,2017,Apr,25,First Class,SV-20935,Susan Vittorini,Consumer,United States,Mesa,Arizona,Technology,Phones,AT&T 841000 Phone,10,552.0,0.2,34.5
5978,5979,CA-2014-117765,2014,Sep,7,2014,Sep,13,Standard Class,RB-19465,Rick Bensley,Home Office,United States,Tulsa,Oklahoma,Furniture,Tables,KI Adjustable-Height Table,5,429.9,0.0,111.774
5979,5980,CA-2014-117765,2014,Sep,7,2014,Sep,13,Standard Class,RB-19465,Rick Bensley,Home Office,United States,Tulsa,Oklahoma,Office Supplies,Binders,Avery Recycled Flexi-View Covers for Binding Systems,2,32.06,0.0,15.3888
5980,5981,CA-2014-117765,2014,Sep,7,2014,Sep,13,Standard Class,RB-19465,Rick Bensley,Home Office,United States,Tulsa,Oklahoma,Furniture,Chairs,"Padded Folding Chairs, Black, 4/Carton",2,161.96,0.0,45.3488
5981,5982,CA-2014-117765,2014,Sep,7,2014,Sep,13,Standard Class,RB-19465,Rick Bensley,Home Office,United States,Tulsa,Oklahoma,Office Supplies,Storage,Akro-Mils 12-Gallon Tote,2,19.86,0.0,5.7594
5982,5983,CA-2016-114895,2016,Nov,21,2016,Nov,28,Standard Class,MV-18190,Mike Vittorini,Consumer,United States,New York City,New York,Office Supplies,Paper,Xerox 1975,2,12.96,0.0,6.3504
5983,5984,CA-2017-112984,2017,Sep,16,2017,Sep,18,Second Class,EH-14185,Evan Henry,Consumer,United States,Philadelphia,Pennsylvania,Office Supplies,Paper,Xerox 1927,6,20.544,0.2,6.42
5984,5985,CA-2016-163776,2016,Jul,19,2016,Jul,25,Standard Class,JS-16030,Joy Smith,Consumer,United States,Hattiesburg,Mississippi,Furniture,Furnishings,"Advantus Employee of the Month Certificate Frame, 11 x 13-1/2",6,185.58,0.0,76.0878
5985,5986,CA-2016-163776,2016,Jul,19,2016,Jul,25,Standard Class,JS-16030,Joy Smith,Consumer,United States,Hattiesburg,Mississippi,Office Supplies,Binders,"Premium Transparent Presentation Covers, No Pattern/Clear, 8 1/2"" x 11""",2,77.56,0.0,35.6776
5986,5987,CA-2016-163776,2016,Jul,19,2016,Jul,25,Standard Class,JS-16030,Joy Smith,Consumer,United States,Hattiesburg,Mississippi,Office Supplies,Storage,Rogers Deluxe File Chest,4,87.92,0.0,0.8792
5987,5988,CA-2016-163776,2016,Jul,19,2016,Jul,25,Standard Class,JS-16030,Joy Smith,Consumer,United States,Hattiesburg,Mississippi,Office Supplies,Paper,Xerox 1893,6,245.94,0.0,120.5106
5988,5989,CA-2016-163776,2016,Jul,19,2016,Jul,25,Standard Class,JS-16030,Joy Smith,Consumer,United States,Hattiesburg,Mississippi,Office Supplies,Binders,Avery Printable Repositionable Plastic Tabs,1,8.6,0.0,4.042
5989,5990,CA-2016-163776,2016,Jul,19,2016,Jul,25,Standard Class,JS-16030,Joy Smith,Consumer,United States,Hattiesburg,Mississippi,Furniture,Bookcases,Hon 4-Shelf Metal Bookcases,5,504.9,0.0,126.225
5990,5991,US-2017-163300,2017,Sep,15,2017,Sep,21,Standard Class,ES-14020,Erica Smith,Consumer,United States,Los Angeles,California,Office Supplies,Binders,GBC DocuBind 200 Manual Binding Machine,7,2357.488,0.2,884.058
5991,5992,US-2017-163300,2017,Sep,15,2017,Sep,21,Standard Class,ES-14020,Erica Smith,Consumer,United States,Los Angeles,California,Technology,Phones,Panasonic KX-TG6844B Expandable Digital Cordless Telephone,7,369.544,0.2,32.3351
5992,5993,US-2017-163300,2017,Sep,15,2017,Sep,21,Standard Class,ES-14020,Erica Smith,Consumer,United States,Los Angeles,California,Furniture,Chairs,Global Deluxe Steno Chair,3,184.752,0.2,-20.7846
5993,5994,CA-2016-162187,2016,Dec,11,2016,Dec,11,Same Day,NS-18640,Noel Staavos,Corporate,United States,Columbus,Ohio,Office Supplies,Storage,Acco Perma 4000 Stacking Storage Drawers,5,64.96,0.2,-4.06
5994,5995,CA-2016-162187,2016,Dec,11,2016,Dec,11,Same Day,NS-18640,Noel Staavos,Corporate,United States,Columbus,Ohio,Office Supplies,Supplies,"Elite 5"" Scissors",2,13.52,0.2,1.69
5995,5996,CA-2016-162187,2016,Dec,11,2016,Dec,11,Same Day,NS-18640,Noel Staavos,Corporate,United States,Columbus,Ohio,Furniture,Chairs,"Office Star - Contemporary Task Swivel chair with Loop Arms, Charcoal",5,458.43,0.3,-137.529
5996,5997,CA-2016-162187,2016,Dec,11,2016,Dec,11,Same Day,NS-18640,Noel Staavos,Corporate,United States,Columbus,Ohio,Office Supplies,Appliances,"Belkin 325VA UPS Surge Protector, 6'",4,387.136,0.2,24.196
5997,5998,CA-2016-162187,2016,Dec,11,2016,Dec,11,Same Day,NS-18640,Noel Staavos,Corporate,United States,Columbus,Ohio,Furniture,Tables,"Lesro Round Back Collection Coffee Table, End Table",3,328.59,0.4,-147.8655
5998,5999,US-2014-112991,2014,Dec,10,2014,Dec,14,Standard Class,SH-19975,Sally Hughsby,Corporate,United States,Caldwell,Idaho,Furniture,Chairs,Office Star - Contemporary Swivel Chair with Padded Adjustable Arms and Flex Back,3,338.352,0.2,4.2294
5999,6000,US-2014-112991,2014,Dec,10,2014,Dec,14,Standard Class,SH-19975,Sally Hughsby,Corporate,United States,Caldwell,Idaho,Office Supplies,Paper,Xerox 1931,4,25.92,0.0,12.4416
6000,6001,US-2014-112991,2014,Dec,10,2014,Dec,14,Standard Class,SH-19975,Sally Hughsby,Corporate,United States,Caldwell,Idaho,Office Supplies,Paper,"Xerox Color Copier Paper, 11"" x 17"", Ream",4,91.36,0.0,42.0256
6001,6002,CA-2014-124079,2014,Dec,13,2014,Dec,17,Standard Class,RF-19345,Randy Ferguson,Corporate,United States,Phoenix,Arizona,Furniture,Furnishings,"Electrix Incandescent Magnifying Lamp, Black",3,87.96,0.2,7.6965
6002,6003,CA-2014-124079,2014,Dec,13,2014,Dec,17,Standard Class,RF-19345,Randy Ferguson,Corporate,United States,Phoenix,Arizona,Office Supplies,Binders,"Cardinal Slant-D Ring Binder, Heavy Gauge Vinyl",2,5.214,0.7,-4.1712
6003,6004,US-2017-146878,2017,Sep,21,2017,Sep,27,Standard Class,DL-12865,Dan Lawera,Consumer,United States,Miami,Florida,Office Supplies,Binders,"Avery Trapezoid Ring Binder, 3"" Capacity, Black, 1040 sheets",1,12.294,0.7,-8.6058
6004,6005,CA-2017-107244,2017,Sep,7,2017,Sep,11,Standard Class,AG-10390,Allen Goldenen,Consumer,United States,Los Angeles,California,Furniture,Furnishings,"C-Line Magnetic Cubicle Keepers, Clear Polypropylene",4,19.76,0.0,8.2992
6005,6006,CA-2015-100657,2015,Nov,2,2015,Nov,7,Standard Class,SW-20245,Scot Wooten,Consumer,United States,Troy,New York,Furniture,Chairs,"Global Armless Task Chair, Royal Blue",2,109.764,0.1,8.5372
6006,6007,CA-2017-129581,2017,Dec,11,2017,Dec,18,Standard Class,KN-16390,Katherine Nockton,Corporate,United States,New Bedford,Massachusetts,Technology,Phones,Plantronics MX500i Earset,3,128.85,0.0,3.8655
6007,6008,CA-2017-129028,2017,Apr,1,2017,Apr,3,First Class,GB-14530,George Bell,Corporate,United States,Florence,South Carolina,Furniture,Furnishings,"Deflect-o DuraMat Lighweight, Studded, Beveled Mat for Low Pile Carpeting",3,127.95,0.0,21.7515
6008,6009,CA-2015-135580,2015,Dec,30,2016,Jan,3,Standard Class,CL-12565,Clay Ludtke,Consumer,United States,Los Angeles,California,Office Supplies,Paper,Xerox 1929,3,68.52,0.0,31.5192
6009,6010,CA-2015-135580,2015,Dec,30,2016,Jan,3,Standard Class,CL-12565,Clay Ludtke,Consumer,United States,Los Angeles,California,Office Supplies,Storage,2300 Heavy-Duty Transfer File Systems by Perma,3,74.94,0.0,14.2386
6010,6011,CA-2015-135580,2015,Dec,30,2016,Jan,3,Standard Class,CL-12565,Clay Ludtke,Consumer,United States,Los Angeles,California,Technology,Machines,Zebra GX420t Direct Thermal/Thermal Transfer Printer,6,2548.56,0.2,286.713
6011,6012,CA-2015-135580,2015,Dec,30,2016,Jan,3,Standard Class,CL-12565,Clay Ludtke,Consumer,United States,Los Angeles,California,Office Supplies,Envelopes,Tyvek Side-Opening Peel & Seel Expanding Envelopes,3,271.44,0.0,122.148
6012,6013,CA-2015-135580,2015,Dec,30,2016,Jan,3,Standard Class,CL-12565,Clay Ludtke,Consumer,United States,Los Angeles,California,Technology,Phones,Cisco SPA 502G IP Phone,3,287.88,0.2,35.985
6013,6014,CA-2016-159016,2016,Mar,10,2016,Mar,11,First Class,KF-16285,Karen Ferguson,Home Office,United States,Los Angeles,California,Office Supplies,Paper,Rediform Voice Mail Log Books,5,14.9,0.0,7.152
6014,6015,CA-2016-159016,2016,Mar,10,2016,Mar,11,First Class,KF-16285,Karen Ferguson,Home Office,United States,Los Angeles,California,Technology,Phones,Apple iPhone 5,8,4158.912,0.2,363.9048
6015,6016,CA-2014-102652,2014,Apr,6,2014,Apr,12,Standard Class,AY-10555,Andy Yotov,Corporate,United States,Los Angeles,California,Furniture,Furnishings,Tenex B1-RE Series Chair Mats for Low Pile Carpets,2,91.96,0.0,15.6332
6016,6017,CA-2014-102652,2014,Apr,6,2014,Apr,12,Standard Class,AY-10555,Andy Yotov,Corporate,United States,Los Angeles,California,Furniture,Furnishings,C-Line Cubicle Keepers Polyproplyene Holder With Velcro Backings,7,33.11,0.0,12.9129
6017,6018,CA-2014-102652,2014,Apr,6,2014,Apr,12,Standard Class,AY-10555,Andy Yotov,Corporate,United States,Los Angeles,California,Office Supplies,Paper,Xerox 211,3,19.44,0.0,9.3312
6018,6019,CA-2014-102652,2014,Apr,6,2014,Apr,12,Standard Class,AY-10555,Andy Yotov,Corporate,United States,Los Angeles,California,Office Supplies,Paper,Xerox 194,1,55.48,0.0,26.6304
